CPXPARAM_TimeLimit                               3600
CPXPARAM_Read_DataCheck                          1
Parallel mode: deterministic, using up to 8 threads for concurrent optimization.
Tried aggregator 1 time.
LP Presolve eliminated 272 rows and 0 columns.
Reduced LP has 160508 rows, 72601 columns, and 753816 nonzeros.
Presolve time = 0.07 sec. (119.63 ticks)

Iteration log . . .
Iteration:     1   Dual objective     =          1170.000000
Perturbation started.
Iteration:   487   Dual objective     =          1170.000000
Iteration:   799   Dual objective     =          1170.005087
Iteration:   965   Dual objective     =          1170.008348
Initializing dual steep norms . . .
Iteration:   966   Dual objective     =          1170.008349
Iteration:  1802   Dual objective     =          1170.009407
Iteration:  2611   Dual objective     =          1170.010725
Iteration:  3469   Dual objective     =          1170.013256
Iteration:  4153   Dual objective     =          1170.014502
Iteration:  4935   Dual objective     =          1170.016213
Iteration:  5695   Dual objective     =          1170.016999
Iteration:  6286   Dual objective     =          1170.017665
Iteration:  6959   Dual objective     =          1170.019492
Iteration:  7680   Dual objective     =          1170.021162
Iteration:  8382   Dual objective     =          1170.022197
Iteration:  9039   Dual objective     =          1170.024112
Iteration:  9669   Dual objective     =          1170.025231
Iteration: 10442   Dual objective     =          1170.026130
Iteration: 11168   Dual objective     =          1170.030530
Iteration: 11913   Dual objective     =          1170.032799
Iteration: 12597   Dual objective     =          1170.033430
Iteration: 13217   Dual objective     =          1170.033577
Iteration: 13744   Dual objective     =          1170.034663
Iteration: 14425   Dual objective     =          1170.035425
Elapsed time = 18.39 sec. (10000.55 ticks, 14517 iterations)
Iteration: 15004   Dual objective     =          1170.035624
Iteration: 15629   Dual objective     =          1170.037075
Iteration: 16246   Dual objective     =          1170.038508
Iteration: 16821   Dual objective     =          1170.039519
Iteration: 17543   Dual objective     =          1170.040461
Iteration: 18310   Dual objective     =          1170.042218
Iteration: 19000   Dual objective     =          1170.042722
Iteration: 19654   Dual objective     =          1177.714741
Iteration: 20305   Dual objective     =          1177.715770
Iteration: 20939   Dual objective     =          1177.718573
Iteration: 21593   Dual objective     =          1177.718820
Iteration: 22168   Dual objective     =          1177.718949
Iteration: 22932   Dual objective     =          1177.719752
Iteration: 23586   Dual objective     =          1181.971422
Iteration: 24296   Dual objective     =          1181.972289
Iteration: 24942   Dual objective     =          1181.972886
Iteration: 25513   Dual objective     =          1181.973432
Elapsed time = 37.09 sec. (20002.30 ticks, 25722 iterations)
Iteration: 26173   Dual objective     =          1181.973615
Iteration: 26732   Dual objective     =          1181.974140
Iteration: 27466   Dual objective     =          1181.980869
Iteration: 28121   Dual objective     =          1225.874015
Iteration: 28727   Dual objective     =          1236.079415
Iteration: 29326   Dual objective     =          1247.406184
Iteration: 30085   Dual objective     =          1248.109864
Iteration: 30785   Dual objective     =          1252.118463
Iteration: 31298   Dual objective     =          1269.739152
Iteration: 31914   Dual objective     =          1272.705504
Iteration: 32488   Dual objective     =          1273.231179
Iteration: 33079   Dual objective     =          1277.374454
Iteration: 33780   Dual objective     =          1277.607685
Iteration: 34366   Dual objective     =          1277.929436
Iteration: 34967   Dual objective     =          1278.015830
Iteration: 35627   Dual objective     =          1278.046687
Iteration: 36257   Dual objective     =          1278.189641
Iteration: 36920   Dual objective     =          1278.207445
Iteration: 37499   Dual objective     =          1278.363264
Iteration: 38113   Dual objective     =          1278.549980
Iteration: 38737   Dual objective     =          1278.576099
Iteration: 39409   Dual objective     =          1278.580718
Iteration: 40056   Dual objective     =          1278.583843
Iteration: 40678   Dual objective     =          1278.601442
Iteration: 41300   Dual objective     =          1278.618733
Iteration: 41956   Dual objective     =          1278.624972
Iteration: 42618   Dual objective     =          1278.626180
Iteration: 43289   Dual objective     =          1278.629173
Iteration: 43930   Dual objective     =          1278.630900
Iteration: 44638   Dual objective     =          1278.633435
Iteration: 45364   Dual objective     =          1278.743079
Iteration: 45990   Dual objective     =          1278.769650
Elapsed time = 63.97 sec. (30002.33 ticks, 46007 iterations)
Iteration: 46581   Dual objective     =          1278.774625
Iteration: 47160   Dual objective     =          1278.781220
Iteration: 47680   Dual objective     =          1278.787195
Iteration: 48224   Dual objective     =          1278.801985
Iteration: 48733   Dual objective     =          1278.808005
Iteration: 49281   Dual objective     =          1278.812187
Iteration: 49810   Dual objective     =          1278.820834
Iteration: 50312   Dual objective     =          1279.098646
Iteration: 50873   Dual objective     =          1280.285551
Iteration: 51456   Dual objective     =          1280.740101
Iteration: 51987   Dual objective     =          1281.251158
Iteration: 52531   Dual objective     =          1281.431125
Iteration: 53055   Dual objective     =          1282.161281
Iteration: 53557   Dual objective     =          1283.179670
Iteration: 54070   Dual objective     =          1283.308165
Iteration: 54533   Dual objective     =          1283.371962
Iteration: 55029   Dual objective     =          1283.757919
Iteration: 55563   Dual objective     =          1296.721651
Iteration: 56166   Dual objective     =          1296.876846
Iteration: 56817   Dual objective     =          1297.029787
Iteration: 57405   Dual objective     =          1297.074170
Iteration: 57927   Dual objective     =          1297.383059
Iteration: 58500   Dual objective     =          1297.455385
Iteration: 59125   Dual objective     =          1297.513116
Iteration: 59720   Dual objective     =          1297.535073
Iteration: 60343   Dual objective     =          1297.558520
Iteration: 60933   Dual objective     =          1297.633910
Iteration: 61435   Dual objective     =          1297.695735
Iteration: 61987   Dual objective     =          1297.723998
